id;nazwa;info_zab;cena
"39587";"Panasonic  UG-3221   toner";"ZB";"0.0"
"47599";"Panasonic  UG-3309";"ZB";"0.0"
"39190";"Panasonic  UG-3313";"ZB";"0.0"
"39076";"Panasonic  UG-3350";"0.0";"0.0"
"39974";"Panasonic  UG-3380";"0.0";"0.0"
"39274";"Panasonic  UG-5510";"ZB";"0.0"
"48932";"PANTUM  CM2200 CP2200 CTL2000   START";"0.0";"0.0"
"48929";"PANTUM  CM2200 CP2200 CTL2000HC cyan";"0.0";"0.0"
"48928";"PANTUM  CM2200 CP2200 CTL2000HK black";"0.0";"0.0"
"48930";"PANTUM  CM2200 CP2200 CTL2000HM magenta";"0.0";"0.0"
"48931";"PANTUM  CM2200 CP2200 CTL2000HY yellow";"0.0";"0.0"
"51902";"Pantum  DL-5120";"0.0";"0.0"
"51849";"PANTUM TL-410X";"0.0";"0.0"
"39837";"Phillips PFA-821  PFA-822";"0.0";"0.0"
"39726";"Ricoh  1285 G289";"0.0";"0.0"
"41430";"Ricoh  2210D  885053";"ZB";"0.0"
"48415";"Ricoh  2220D  885266";"ZB";"0.0"
"47809";"Ricoh  AIT / PCU ATHENA C2";"0.0";"0.0"
"39859";"Ricoh  AP 400";"0.0";"0.0"
"51697";"Ricoh  C5200 black 828426";"0.0";"0.0"
"51698";"Ricoh  C5200 cyan 828429";"0.0";"0.0"
"51699";"Ricoh  C5200 magenta 82848";"0.0";"0.0"
"51700";"Ricoh  C5200 yellow 82847";"0.0";"0.0"
"40076";"Ricoh  Fax 1195L  431147   toner";"0.0";"0.0"
"47465";"Ricoh  Fax 1195L  431148   OPC";"0.0";"0.0"
"47859";"Ricoh  FX200    2285";"0.0";"0.0"
"47719";"Ricoh  H 191-77";"0.0";"0.0"
"51367";"Ricoh  IM350 Black 418133";"0.0";"0.0"
"49225";"Ricoh  IMC 4500 black";"0.0";"0.0"
"49226";"Ricoh  IMC 4500 cyan";"0.0";"0.0"
"49227";"Ricoh  IMC 4500 magenta";"0.0";"0.0"
"49228";"Ricoh  IMC 4500 yellow";"0.0";"0.0"
"39398";"Ricoh  InfoPrint 1532";"0.0";"0.0"
"47923";"Ricoh  InfoPrint 1540/1560/1580 OPC";"0.0";"0.0"
"39989";"Ricoh  InfoPrint 1540/1560/1580 toner";"0.0";"0.0"
"39675";"Ricoh  InfoPrint 1601/1602/1612";"0.0";"0.0"
"47922";"Ricoh  InfoPrint 1601/1602/1612 OPC";"0.0";"0.0"
"40078";"Ricoh  InfoPrint 1832/1852/1872";"0.0";"0.0"
"40606";"Ricoh  MP-2000  toner";"ZB";"0.0"
"41429";"Ricoh  MP-201";"0.0";"0.0"
"41141";"Ricoh  MP-305  tuba";"0.0";"0.0"
"40306";"Ricoh  MP-601  toner";"0.0";"0.0"
"48985";"Ricoh  MPC 2003/2503/2011 D1882264  DRUM";"0.0";"0.0"
"49217";"Ricoh  MPC 2503 black";"0.0";"0.0"
"49218";"Ricoh  MPC 2503 cyan";"0.0";"0.0"
"49219";"Ricoh  MPC 2503 magenta";"0.0";"0.0"
"49220";"Ricoh  MPC 2503 yellow";"0.0";"0.0"
"48899";"Ricoh  MPC 2800 black";"0.0";"0.0"
"48900";"Ricoh  MPC 2800 cyan";"0.0";"0.0"
"48901";"Ricoh  MPC 2800 magenta";"0.0";"0.0"
"48902";"Ricoh  MPC 2800 yellow";"0.0";"0.0"
"47804";"Ricoh  MPC 2800/3300  DRUM";"0.0";"0.0"
"47806";"Ricoh  MPC 300 / 400  DEV BLACK";"0.0";"0.0"
"47805";"Ricoh  MPC 300 / 400 PCU";"0.0";"0.0"
"48359";"Ricoh  MPC 3000 black toner";"0.0";"0.0"
"41340";"Ricoh  MPC 3000 cyan toner";"0.0";"0.0"
"41341";"Ricoh  MPC 3000 magenta toner";"0.0";"0.0"
"48360";"Ricoh  MPC 3000 yellow toner";"0.0";"0.0"
"48411";"Ricoh  MPC 3001/3501 black 841424";"0.0";"0.0"
"41427";"Ricoh  MPC 3001/3501 cyan 841427";"0.0";"0.0"
"48412";"Ricoh  MPC 3001/3501 magenta 841426";"0.0";"0.0"
"48413";"Ricoh  MPC 3001/3501 yellow 841425";"0.0";"0.0"
"48356";"Ricoh  MPC 3002/3502 black toner";"0.0";"0.0"
"48355";"Ricoh  MPC 3002/3502 cyan toner";"0.0";"0.0"
"48357";"Ricoh  MPC 3002/3502 magenta toner";"0.0";"0.0"
"48358";"Ricoh  MPC 3002/3502 yellow toner";"0.0";"0.0"
"40077";"Ricoh  MPC 305 black toner";"0.0";"0.0"
"48889";"Ricoh  MPC 305 cyan toner";"0.0";"0.0"
"48890";"Ricoh  MPC 305 magenta toner";"0.0";"0.0"
"48891";"Ricoh  MPC 305 yellow toner";"0.0";"0.0"
"41342";"Ricoh  MPC 306/307/406/407 black toner";"0.0";"0.0"
"41343";"Ricoh  MPC 306/307/406/407 cyan toner";"0.0";"0.0"
"41344";"Ricoh  MPC 306/307/406/407 magenta toner";"0.0";"0.0"
"41345";"Ricoh  MPC 306/307/406/407 yellow toner";"0.0";"0.0"
"41392";"Ricoh  MPC 3503 black 841817";"0.0";"0.0"
"41395";"Ricoh  MPC 3503 cyan 841820";"0.0";"0.0"
"41394";"Ricoh  MPC 3503 magenta 841819";"0.0";"0.0"
"41393";"Ricoh  MPC 3503 yellow 841818";"0.0";"0.0"
"47746";"Ricoh  MPC 4000/5000  DRUM";"0.0";"0.0"
"48892";"Ricoh  MPC 4000/5000 black toner";"0.0";"0.0"
"48893";"Ricoh  MPC 4000/5000 cyan toner";"0.0";"0.0"
"48894";"Ricoh  MPC 4000/5000 magenta toner";"0.0";"0.0"
"48895";"Ricoh  MPC 4000/5000 yellow toner";"0.0";"0.0"
"49221";"Ricoh  MPC 4500 black";"0.0";"0.0"
"49222";"Ricoh  MPC 4500 cyan";"0.0";"0.0"
"49223";"Ricoh  MPC 4500 magenta";"0.0";"0.0"
"49224";"Ricoh  MPC 4500 yellow";"0.0";"0.0"
"41455";"Ricoh  MPC 6003 black 841853";"0.0";"0.0"
"48442";"Ricoh  MPC 6003 cyan 841856";"0.0";"0.0"
"41456";"Ricoh  MPC 6003 magenta 841855";"0.0";"0.0"
"41457";"Ricoh  MPC 6003 yellow 841854";"0.0";"0.0"
"51363";"Ricoh  MPC2551 Black 6B0215-1987";"0.0";"0.0"
"51364";"Ricoh  MPC2551 Cyan 0J1005482";"0.0";"0.0"
"51365";"Ricoh  MPC2551 Magenta 3J0901181";"0.0";"0.0"
"51366";"Ricoh  MPC2551 Yellow 5B3385-0807";"0.0";"0.0"
"41219";"Ricoh  P501/502H 418094  DRUM";"0.0";"0.0"
"41218";"Ricoh  P501/502H 418447  toner";"0.0";"0.0"
"47807";"Ricoh  PCU / DRUM DIANA C1";"0.0";"0.0"
"47808";"Ricoh  PCU / DRUM STELLA";"0.0";"0.0"
"39895";"Ricoh  SP 100";"ZB";"0.0"
"40059";"Ricoh  SP 150 toner";"0.0";"0.0"
"39646";"Ricoh  SP 201/203";"0.0";"0.0"
"39858";"Ricoh  SP 300";"0.0";"0.0"
"39901";"Ricoh  SP 311";"0.0";"0.0"
"48074";"Ricoh  SP 377";"0.0";"0.0"
"41365";"Ricoh  SP 450";"ZB";"0.0"
